Moisture (%),Temperature,Air Humidity,Pump Data
58.57789347164592,37.73960514,77.32795275,0
35.568049515905955,37.58065491,44.17612445,1
63.20722094052559,26.57489179,42.06367334,0
74.27239011065008,30.97364476,78.23391407,0
39.01365627939143,20.56784751,48.02534097,1
84.6097712724758,27.41784152,52.71555125,0
56.2802159197787,32.10803269,65.76854534,0
87.45370099585062,19.62073242,71.92000363,0
47.21636836791148,28.19932981,52.72026473,1
62.95294011065007,19.55502617,70.2242948,0
42.89818112033195,31.98781797,75.48149285,1
29.132175283540807,33.48002515,42.29105088,1
5.6221540248962665,19.12130224,41.90681788,1
22.592930221300136,36.3426164,48.32681051,1
64.10561727524205,38.62305068,42.58714579,0
20.46365965421853,21.24906597,55.25218109,1
16.481588506224067,31.75767614,60.7695804,1
23.077933872752425,28.3090488,77.69331312,1
18.027789792531124,19.03325563,72.64587849,1
15.3562769571231,28.69651794,52.68139078,1
10.624609308437067,34.3335776,79.16806373,1
24.196605297372066,26.06121777,65.19703963,1
87.30520858921163,37.31260682,64.1780947,0
27.949819737206088,27.30277475,72.48243227,1
79.76467771784232,33.84527375,48.88833906,0
59.584830276625176,21.96236733,70.66994998,0
61.346299861687406,27.95102439,66.91957896,0
66.98859214384508,20.31032068,61.36242226,0
37.708986970954356,29.47721139,61.07487417,1
55.244382586445376,37.0110057,71.61838209,0
30.393484107883822,24.88372851,66.14902746,1
88.79013520055325,24.85574395,60.22665006,0
76.3292606085754,23.87928663,79.09572054,0
41.83132677731673,38.43845355,69.31925453,1
52.119409847856154,38.98375275,48.98221872,1
54.09409081604426,21.59014837,59.86100468,0
48.29303793914247,28.89722677,72.63972044,1
58.34229811894883,35.24369834,54.50933381,0
32.32698503457814,29.2695669,60.31395542,1
93.69955163208853,20.15028243,50.87311044,0
4.947844232365148,37.76078676,42.93327343,1
29.153702295988932,21.44926502,61.91337371,1
93.46406242047027,25.93914854,45.85930493,0
24.83805008298755,32.73590714,48.09233533,1
22.0344663208852,28.64688311,38.79075255,1
44.59847084370677,21.17060744,57.89514171,1
25.98507852005532,36.90276604,64.55613427,1
81.41350195020746,34.09282126,67.59127863,0
13.475992614107884,28.14159872,70.59726873,1
50.883672959889346,34.43222847,58.10239248,1
56.62494575380359,23.73334374,66.27881754,0
80.5493107330567,38.62075263,38.85305738,0
94.2993246473029,20.77267631,54.9587865,0
29.31963670816044,23.81252476,43.53032638,1
49.839082268326415,31.48302944,59.44479937,1
62.2642794329184,32.01421487,56.57617393,0
88.54766033195021,38.29929024,57.72419082,0
9.667784481327802,26.72492867,76.46813156,1
82.90604272475794,34.59359525,63.29160206,0
53.970931659751045,37.01726989,40.303152,0
39.19920204702628,32.50128001,66.13008074,1
5.563873195020748,36.95236905,61.7302681,1
92.90289145228216,37.40455316,70.60308703,0
49.62759437067773,18.39314952,73.33170117,1
64.86588933609958,38.32882286,41.2526544,0
20.823512863070537,36.83133191,71.52150595,1
75.46839966804978,32.74163727,70.13592877,0
92.81093360995851,29.69820284,39.69339358,0
47.89689295988934,22.06537271,79.81485839,1
88.70986442600277,32.4772021,70.34219447,0
87.37686269709545,23.70042927,51.19909658,0
76.50796012448133,35.75297115,61.43612074,0
71.34230312586446,26.50090955,69.8118863,0
2.0070561825726103,33.59498799,71.55487495,1
3.7240112448132785,23.20531605,69.84782071,1
2.3579245643153492,20.57919098,45.57045455,1
33.038922434301526,30.87930817,53.51187938,1
41.93618185338866,27.57094964,44.28187623,1
41.753458934993084,33.46038092,81.26740715,1
88.0071693637621,31.56900143,74.51425823,0
65.85177843706778,25.21726357,43.86851446,0
25.911675062240665,25.28693515,54.68116237,1
12.150217302904567,20.02291105,46.04152574,1
91.427188824343,20.1466308,80.1029758,0
92.43518965421855,21.62493783,58.41349063,0
90.36614161825726,19.96646722,76.25676716,0
31.233178921161826,19.90370961,77.89804196,1
79.56143275242049,30.78703296,48.30740647,0
55.33585196403873,21.14581903,44.554376,0
65.75471381742739,24.04732436,73.41661446,0
27.399024467496545,32.77765962,54.68038381,1
28.029170926694324,21.83575819,38.76723376,1
39.20515878284924,30.37214672,38.69525471,1
85.28292112033195,29.82178446,74.59444184,0
39.367626791147984,25.02030431,53.68977186,1
59.77686366528354,30.69075287,49.88830091,0
61.516578589211626,25.888154,77.83079457,0
3.9227936099585032,31.29363922,58.7362663,1
84.0878789626556,20.19811065,42.37221302,0
41.02723077455048,21.95947665,53.09095552,1
48.10723001383126,20.52524238,39.82211644,1
31.209148727524212,35.13893199,53.73724157,1
84.84939887966804,23.61996582,58.31014591,0
34.501307939142464,27.98793106,75.64187376,1
86.50705796680498,21.09114645,57.3407776,0
70.48935001383127,30.17273369,70.19543203,0
55.35585510373444,19.65435171,53.83813867,0
20.01962688796681,32.32824783,52.84641391,1
40.35552105117566,25.32425607,72.96533491,1
10.448016307053946,20.89732904,41.66124511,1
27.649238893499305,32.82058782,67.90740174,1
7.019339502074691,24.7932803,47.29524282,1
29.888793291839562,22.90275255,62.95637252,1
56.88617710926695,33.00537469,75.49172108,0
62.27690045643153,29.7862007,73.90159317,0
76.17169546334716,28.36371128,65.17645312,0
65.75642065006915,28.76767419,55.52940988,0
73.20042811894882,25.18794099,42.38415751,0
77.3720437759336,25.59238842,43.45129763,0
33.30908720608575,20.34959659,72.13734976,1
57.20537042876902,23.97497287,46.0204047,0
24.55340268326418,21.05278888,67.10195475,1
50.43250899031811,26.31763165,42.5794163,1
49.620690082987544,22.86411147,58.67516189,1
35.980204107883814,29.51032647,79.75665544,1
76.66129756569848,37.3878475,53.65013921,0
92.71854665283541,37.7600683,50.23740098,0
68.5585142461964,25.28291315,75.69513723,0
13.917589585062236,21.05360584,61.23333244,1
24.633892240663897,29.56103915,43.79085936,1
53.693550567081594,25.7703769,73.92037316,0
6.637347704011061,34.12205639,60.50837005,1
29.813250760719225,22.51021124,63.80556755,1
18.48552041493776,34.03259122,54.10872441,1
56.382068962655595,38.08855045,64.59754627,0
16.402364273858918,28.092736,52.22665191,1
91.9355689626556,35.49308122,42.98836862,0
6.363380124481326,38.74010263,40.42691826,1
32.73811511756569,18.04562376,69.49223436,1
45.15122065006915,18.7885571,75.30520844,1
69.55944034578147,22.59559292,40.63851895,0
13.113113029045644,33.05202452,63.483429,1
56.24898557399723,21.03142206,81.0624899,0
24.070623637621026,37.05338508,68.59722314,1
36.832367883817426,37.29350844,70.03476391,1
49.02271403872753,25.96981321,67.4054608,1
35.51291100968188,21.77420939,77.16772892,1
61.59397639004149,19.10501023,63.80477998,0
66.08435676348547,23.62544552,63.05003005,0
82.85406035961273,22.76031482,48.2711668,0
55.22934443983403,21.90009999,72.92386873,0
3.300181438450896,37.03614625,42.74534302,1
90.04339355463347,35.20084125,45.67611975,0
70.61817900414938,32.28461613,56.27765434,0
38.263090567081605,28.93410596,41.43890154,1
90.24369569847856,37.47040537,51.12904756,0
41.9578458229599,37.7429928,39.53782934,1
54.15129746887967,36.15828165,69.67124858,0
2.051265352697095,27.97933696,62.35873129,1
79.3990157814661,21.06581973,53.92178816,0
69.3012256846473,35.70978452,72.84550331,0
21.477763181189488,32.33313773,68.55599403,1
19.146240442600277,27.15720864,69.27381179,1
34.01759993084371,24.64555541,76.09591583,1
40.366330954356854,37.3562437,79.46932094,1
11.783816362378975,38.6600172,73.60851221,1
52.873889073305676,28.92008812,52.11539667,0
67.23547168741355,19.34344335,80.55336687,0
59.78583550484093,23.23969115,52.90227943,0
90.51397182572614,22.75061775,64.1561389,0
13.873537925311203,30.94334925,76.71180447,1
34.65334159059475,26.78647556,46.03085039,1
89.94770845089903,24.94407796,52.00382716,0
83.06920362378976,21.77951708,62.41328463,0
40.829112558782846,33.88432762,78.86009641,1
64.66691161825727,38.00055277,58.95708995,0
43.911536639004154,21.22292547,49.53367285,1
61.385292793914246,34.85652452,53.26276815,0
52.31208030428769,28.01313321,58.22029426,1
86.08897785615491,23.58289149,39.22574001,0
34.399420733056715,25.90978881,43.39140052,1
47.53534840940525,24.81508818,51.85650627,1
66.81953084370676,19.58978838,66.36868278,0
43.18596432918396,34.97003219,41.4853933,1
52.65049708160443,31.08826754,73.96810956,1
19.207525961272474,34.56218172,55.89046785,1
75.59290410788381,18.45160356,58.90983537,0
2.084198035961269,35.00805429,67.80622545,1
7.217679308437068,24.42529874,48.60243681,1
89.13665390041494,34.66289723,39.05143443,0
27.50802969571231,28.94137254,64.14341877,1
2.813386597510374,31.68462827,70.65105297,1
45.248844177040105,34.44553299,46.85157527,1
71.70457114799446,21.05036779,39.15056198,0
26.488882033195022,38.64525079,65.09017888,1
13.392076666666664,25.06028839,71.29580483,1
62.71498789764869,34.78510786,55.21350843,0
45.517012766251725,30.62484714,76.69472676,1
23.84713766251729,25.34217794,42.43423806,1
17.002373955739973,34.94844096,46.68273708,1
85.80308634854772,26.11007528,68.80425056,0
13.303917233748274,34.24618538,70.39869471,1
29.560844771784232,18.62049571,45.19446313,1
24.974473125864456,20.68289473,44.33889236,1
74.66289514522822,25.29110443,62.95370189,0
19.86903147994468,27.24063361,39.04218351,1
58.155580414937766,36.08807704,81.25275284,0
40.32320275242047,29.32185133,38.62366615,1
69.70078663900414,20.09083503,69.96912367,0
69.66775042876901,26.25967073,39.02872896,0
75.37243950207468,25.12842393,78.17095604,0
19.362944370677727,22.84876622,54.20839443,1
78.90122557399722,25.46312651,65.96604603,0
23.163564135546334,25.40140352,73.03983178,1
65.84035778699861,27.21937541,45.90056323,0
38.846707676348544,33.10112369,45.67730177,1
94.63035892116183,37.28073676,79.15735017,0
25.552920746887963,24.54923461,73.57998875,1
43.254677178423236,38.30106906,40.35068229,1
46.72225175656985,37.8195853,70.85097646,1
72.95988882434303,29.81101635,38.8661281,0
91.32591928077454,30.52903301,79.903196,0
90.25456290456432,30.11833525,77.59880016,0
59.817618340248956,34.81907373,43.09319288,0
57.772300802213,24.13886404,48.92517527,0
44.62474951590594,28.20253893,67.51298597,1
23.839042904564316,27.40750908,77.92590076,1
29.941743609958504,22.0667502,46.52886097,1
26.23712060857538,30.04449357,80.63023241,1
87.34190987551868,21.73983164,38.29166808,0
64.81441684647304,29.03830794,76.74970929,0
40.29847118948824,25.536238,62.90982634,1
14.66133380359613,36.17255827,56.40920628,1
92.6840555878285,19.84691837,69.92417688,0
72.05751035961272,19.57319679,42.86866478,0
15.742099944674967,21.6781965,76.95323731,1
45.952096265560165,23.88780146,45.23588435,1
61.57601380359613,31.10317827,43.16950969,0
64.80535721991701,29.76043996,71.17944254,0
5.5590210096818815,28.01483927,78.3721853,1
90.50490289073305,23.75044919,73.54626134,0
84.40012163208851,30.36600999,43.2572783,0
94.33650575380359,37.32422617,72.92041943,0
28.05448002766252,21.58123623,55.8568377,1
85.40707600276626,23.06153037,42.66778546,0
4.888929598893502,28.44902869,39.504915,1
47.8894724757953,21.36529747,53.66568181,1
90.36328417704011,24.85938228,39.35000841,0
23.120966071922542,28.1304323,71.87059266,1
43.853035172890735,28.15343986,55.54104585,1
75.13329701244812,27.89910931,46.21754781,0
45.2063079944675,20.36099588,53.03179025,1
18.86868824343015,26.93680757,40.22559701,1
7.331072143845091,34.72321388,44.42303498,1
20.59765077455048,36.27439013,60.54049124,1
38.150014343015215,22.83539244,47.55073016,1
77.74314948824343,26.00784015,58.12462164,0
74.07002623789765,22.59322997,63.13648497,0
85.48998666666667,34.44929749,70.28475545,0
9.876852033195023,26.57203514,59.46495826,1
40.77077650069157,30.04343366,54.76592841,1
27.99713641770401,24.9617897,43.81799127,1
82.99596381742738,35.11111829,67.32314988,0
79.07140143845089,28.61179163,78.32114465,0
56.13811865836792,38.84395622,42.16186924,0
70.92895134163209,33.31756932,66.38175876,0
18.130202033195022,30.80433448,71.2069125,1
51.211720774550486,20.35116486,46.97948873,1
80.83679192254496,32.9784717,66.1443331,0
34.34221309820194,33.23731968,47.22353265,1
15.690483485477177,30.87874237,43.38539929,1
67.33072608575381,36.16843671,62.85887501,0
62.83235434301522,25.91637957,43.35571559,0
69.84995456431534,20.22050148,76.04881326,0
47.04069452282158,38.23912474,58.38012305,1
55.10251944674965,21.19904137,77.79926767,0
73.51448514522822,24.86785461,45.0416189,0
85.5607869571231,37.69139443,49.77786395,0
13.12871553250346,22.91570594,62.37813802,1
5.38302081604426,23.25463649,40.81264793,1
75.75512977869985,18.81566942,41.1710621,0
90.79084497925311,28.09736731,62.12873366,0
20.069980580912862,28.36327999,74.64132024,1
15.826269709543567,24.92426424,77.96384798,1
32.888687510373444,28.05777885,67.38825919,1
71.98210901798063,22.34839496,43.57907194,0
57.44261987551867,34.40309337,42.53055423,0
81.45154986168741,21.86492988,75.00202916,0
15.983334011065004,19.40220642,81.00867517,1
3.8131103734439815,35.43919959,65.91462083,1
27.626580318118947,24.49442632,72.16404542,1
82.78774849239281,28.81186087,78.64252082,0
68.58261080221301,20.15140322,39.18421171,0
32.872805532503456,24.64131032,57.13450433,1
14.834177261410792,22.35436314,39.09841951,1
66.75488098201937,26.60654188,58.19144948,0
52.504184024896276,29.32708738,53.81771787,1
50.906039363762105,24.55747789,48.11375794,1
71.32189343015214,32.77953595,54.91967854,0
78.47929846473029,36.46921183,59.79386426,0
81.75030810511757,20.29009658,44.2838586,0
35.92837699861687,18.53019064,78.16440849,1
73.88989125864454,27.46324246,53.03971003,0
59.85641034578146,28.19751304,52.17352557,0
44.891734799446745,26.07715885,64.22311969,1
21.732404439834024,38.99276957,51.17163807,1
9.92355550484094,26.12793092,50.5161481,1
7.86960406639004,26.23397111,67.97755607,1
20.053879017980634,26.51987971,61.74242461,1
52.12540449515907,19.84993106,38.38359734,1
50.65080795297372,24.45746477,65.82223707,1
40.83121341632088,31.5460751,62.43318087,1
52.89176402489626,26.55487622,52.27685703,0
43.310163969571235,25.15093141,40.53539916,1
54.39262525587829,19.24440366,69.94039473,0
6.46224894882434,30.14880995,76.9855141,1
45.56629686030428,32.90652728,38.82544451,1
42.10989022130015,20.00700272,72.031064,1
91.32270634854771,29.2605884,58.48992882,0
44.96911968188104,36.31753572,57.29779336,1
44.60289037344399,28.6403978,77.83656883,1
25.199533762102348,38.10159934,64.73351041,1
24.057602697095433,36.13200848,77.87473608,1
27.928679225449514,22.6017739,48.68205707,1
38.75136955739972,24.10637738,64.75963108,1
23.149109156293225,29.78512136,54.10094859,1
55.307402600276625,33.24415566,71.11914019,0
72.68022492392808,24.58548821,77.91166663,0
33.36718726141078,22.97600015,64.3056719,1
30.121501964038732,20.15627798,60.32897602,1
14.441401161825725,31.05469027,75.38852134,1
34.30578861687413,22.74895478,81.00904267,1
85.20490764868603,33.05502689,65.67555505,0
89.20198105117566,35.54655948,60.28069941,0
38.67636611341632,27.05934195,39.86156831,1
2.545920456431536,29.41618253,45.22584642,1
3.6446067634854815,30.02525645,59.47810081,1
15.855571175656982,20.04961418,71.52226406,1
59.81159367911479,22.15266556,58.39780898,0
74.49858031811894,18.81609313,78.49030942,0
89.40720380359612,35.24888224,40.01884344,0
54.9244551175657,25.87646756,49.61678191,0
38.01649824343015,27.61188098,39.46857363,1
47.27673627939142,28.00397306,79.81674815,1
26.948720746887965,28.76178771,45.76211392,1
14.594025477178423,23.46437176,50.78125746,1
31.087659972337484,26.96046668,66.80331615,1
21.338439349930844,21.90644025,64.20777441,1
6.162881839557398,26.8937136,42.21870247,1
47.78778543568464,25.26013847,58.31039404,1
37.050234633471646,24.77847347,70.12354246,1
36.363237136929456,25.12174385,43.64597522,1
89.45364323651452,35.4764371,76.10637261,0
29.407278063623792,27.95296405,60.91751272,1
17.091885836791146,19.76831492,74.37512727,1
57.81196315352698,21.03731179,45.94132695,0
28.189650027662516,32.66366387,55.98388839,1
45.77764423236515,36.51254933,67.7612299,1
74.29242814661134,21.65722545,59.26445598,0
85.00978730290456,23.41660756,49.7526696,0
65.31440165975103,33.15171533,62.62039607,0
66.6630181604426,23.08208429,63.76951298,0
49.383479820193635,22.64607889,75.48222748,1
69.30512373443985,31.87608619,55.49852492,0
85.88479952973721,23.0519635,64.49727489,0
45.6313206362379,27.55410419,75.98350497,1
58.985020110650076,32.74453903,72.18578631,0
77.02295004149377,37.77859552,41.40815689,0
58.57325196403872,37.5303185,63.79991839,0
47.03149182572615,33.84121767,52.62807631,1
59.111545670816035,30.22145048,57.10509277,0
53.098656943291836,28.67201329,77.8440927,0
22.685713775933607,20.86421022,44.97898717,1
6.515755491009685,23.4970212,49.37469553,1
24.4569644121715,28.12585734,46.79624196,1
24.385881521438453,19.02432627,66.46415534,1
90.81446865836791,36.18497602,48.18850146,0
48.81291861687413,31.62558139,66.26971235,1
44.990727441217146,37.42083024,60.64973856,1
72.80775482710928,30.08986712,70.18569499,0
36.9498999308437,22.46918252,77.19585126,1
65.77094976486862,28.41635239,69.11804008,0
91.14800271092669,26.22079778,45.34636263,0
11.40282211618257,35.75140227,68.88446655,1
65.95893705394191,19.69214955,58.49462092,0
48.69493925311203,18.73960288,60.4239302,1
69.21439135546335,25.21024574,68.06460263,0
79.18933355463346,19.72869198,78.96414539,0
24.906623319502078,21.01989215,53.51615,1
77.17146658367912,36.95020006,47.53961581,0
50.76199135546335,28.19888511,43.49551198,1
20.04276226832642,33.78016805,66.04181872,1
35.91118947441217,27.54149467,62.90485645,1
93.22362923928077,35.50887541,43.99354238,0
80.76148460580913,35.96848966,57.78761402,0
63.003738796680494,25.46710245,80.78954298,0
15.454264301521434,29.68374997,65.29827498,1
25.83973265560166,22.55504333,64.98600184,1
5.92681262793914,28.33013051,40.69928737,1
87.37523432918395,24.37850784,54.5680037,0
16.696277634854777,35.71578529,54.87595667,1
61.353352793914254,31.80604766,43.935236,0
18.986166044260024,20.22641955,41.83541442,1
13.506341341632085,18.57742084,47.38207512,1
63.62909215767635,20.1334337,46.49824521,0
4.553062489626555,25.04818379,58.3105613,1
2.3856868326417713,19.72984713,54.3525619,1
70.26868752420471,32.73055813,75.73273778,0
3.0362240802212987,27.94168801,66.18250604,1
32.81391876901798,19.57349816,72.09926813,1
66.24773106500692,26.94169863,62.05557324,0
61.01146506224065,26.86229526,46.28328142,0
81.78252396957123,38.29410775,39.31009086,0
92.02805378976487,22.39097429,38.10423005,0
58.063443831258645,28.05013039,42.60057533,0
90.58943973720608,23.46914078,55.03389225,0
27.424282074688794,36.82570401,66.94867241,1
61.96322478561549,34.72979139,73.59711735,0
32.38446112033195,36.76337377,66.00233782,1
75.21886625172891,21.84857719,72.01291034,0
47.11330752420471,27.80596701,71.52907877,1
61.72120524204702,23.75255547,70.99852868,0
28.808411189488247,32.93323398,41.46368936,1
24.182386127247582,36.12916014,55.84923085,1
40.20622771784233,34.05696358,54.56956747,1
39.2283429737206,30.19661408,73.48937866,1
30.68659715076072,31.80548785,56.52548695,1
48.74392838174274,25.17815146,70.38481056,1
94.65067374827109,18.01840675,43.29315263,0
88.84699957123098,32.35752179,59.21822333,0
83.99773546334717,35.2900845,40.64796429,0
67.88617320885201,24.02391081,73.24790493,0
93.43634015214384,31.04963498,59.61775864,0
52.6476765560166,21.4734207,64.14521188,1
65.18341233748272,24.49479856,61.12188411,0
24.04848601659751,25.76096353,68.90622878,1
27.441134508990316,29.60297671,58.21297714,1
51.60251905947442,33.33856507,52.20580811,1
13.22796116182573,25.71093142,56.47390364,1
53.31084214384509,30.75669221,69.09468698,0
17.37777107883818,30.63761089,59.41953716,1
85.29164167358229,30.10319277,58.59310201,0
15.271940331950203,35.73131517,44.77704542,1
14.807382835408022,27.17543191,47.20828179,1
51.3946584923928,25.43978047,45.11999818,1
73.58762124481328,27.7042163,67.82522732,0
46.82532513139696,20.32325713,68.29130011,1
59.54551753803595,25.23349972,54.74496931,0
16.70144419087137,25.52777925,59.87356,1
33.43576630705394,30.20413301,45.53785951,1
93.27033199170125,31.23650744,57.6786761,0
27.832920525587834,36.45235764,72.7084295,1
37.94632326417704,36.64127902,60.70541468,1
59.03261745504841,18.36303376,46.80062237,0
84.5640239142462,36.91711905,45.00168312,0
92.4676279944675,28.54326434,70.7859597,0
63.74750373443984,35.47763637,46.69355782,0
36.3291233471646,36.77791161,78.27305058,1
51.4672693637621,35.95690549,70.93853978,1
74.32974820193637,37.5611885,53.81314163,0
14.75654478561549,32.37639824,68.60120116,1
74.70728459197787,26.25972293,39.93499329,0
60.093227897648696,25.88820244,56.74030984,0
45.56618680497926,20.33726038,71.98448006,1
76.30597492392806,38.70308114,56.81103692,0
84.5690328769018,38.90902362,64.13079839,0
38.11164443983402,35.35432129,43.91535155,1
28.730801300138314,29.88694145,55.26455524,1
85.47497623789765,34.91465199,38.37572156,0
38.44725461964039,32.95860003,75.35370469,1
55.63155230982019,36.94115672,69.30608399,0
55.39749777316736,33.46930097,67.41736224,0
63.99006984785615,21.59501479,50.85266349,0
81.00243237897648,38.89675329,45.33180417,0
92.90936272475795,38.14785909,52.255365,0
27.4833844813278,32.0414131,54.49200984,1
93.4472261549101,28.21391606,74.46994242,0
85.28072836791148,28.64825535,53.17756899,0
66.9301745781466,23.99036927,38.19091139,0
15.728167994467498,18.72143396,54.42975652,1
35.15053791147995,28.60660591,47.58883136,1
78.55326579529736,33.38183815,70.97653144,0
12.503006874135547,26.66862357,75.20192806,1
86.84773409405256,25.68603928,69.55235487,0
29.748877925311202,25.70500064,55.41683378,1
90.99914109266943,33.96287335,43.35551267,0
44.168449239280775,27.97185624,63.51520955,1
